query,ProductId,text_similarity,query_length,query_word_count,exact_match,partial_match_ratio,avg_rating,rating_std,review_count,median_rating,total_helpful_votes,total_votes,avg_helpfulness_ratio,avg_review_length,review_length_std,avg_summary_length,first_review_time,last_review_time,unique_reviewers,review_span_days,review_velocity,helpfulness_rate,reviewer_diversity,is_controversial,is_high_quality,popularity_score,relevance_label
taste,B000AAIAH0,0.007711621406848088,1,1,1,1.0,3.932,1.348,74,4.5,219,242,0.965,493.649,513.324,23.514,1171497600,1349136000,74,2056.0,0.03599221789883268,0.9049586776859504,1.0,0,0,3.178082848720309,2
taste,B001P76XH6,0.0,1,1,1,1.0,4.75,0.5,4,5.0,0,0,,384.75,304.717,19.25,1263081600,1318723200,4,644.0,0.006211180124223602,0.0,1.0,0,0,2.06877516497364,2
taste,B005AO12RG,0.0,1,1,1,1.0,4.0,1.732,3,5.0,2,2,1.0,543.0,215.564,27.0,1329696000,1349481600,3,229.0,0.013100436681222707,1.0,1.0,1,0,2.054517744447956,2
taste,B000CSEFQ0,0.021491919354760164,1,1,1,1.0,3.778,1.436,36,4.0,129,159,0.738,529.389,520.325,19.167,1152662400,1347321600,36,2253.0,0.015978695073235686,0.8113207547169812,1.0,0,0,2.8211633914727843,2
taste,B0001G6VB0,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,162.0,,14.0,1294790400,1294790400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
taste,B004K76JKO,0.11346715336887167,1,1,1,1.0,5.0,,1,5.0,0,0,,263.0,,16.0,1350864000,1350864000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,2
taste,B001IVU24Y,0.0,1,1,0,0.0,3.0,,1,3.0,1,1,1.0,571.0,,35.0,1331769600,1331769600,1,0.0,1.0,1.0,1.0,0,0,1.4772588722239781,1
taste,B005DO5F6C,0.0,1,1,1,1.0,4.0,,1,4.0,1,1,1.0,321.0,,10.0,1324252800,1324252800,1,0.0,1.0,1.0,1.0,0,0,1.7772588722239782,2
taste,B001IVYDJO,0.023082058370389475,1,1,1,1.0,2.714,1.89,7,2.0,20,35,0.72,328.0,219.936,27.857,1232582400,1332288000,7,1154.0,0.006065857885615251,0.5714285714285714,1.0,1,0,1.8174051881005058,1
taste,B000EMM96W,0.0229064726379707,1,1,1,1.0,3.0,1.414,4,3.5,13,18,0.727,575.5,79.551,24.25,1162252800,1306972800,4,1675.0,0.0023880597014925373,0.7222222222222222,1.0,0,0,1.7604418316403068,2
taste,B003JC3W2E,0.0,1,1,0,0.0,1.0,,1,1.0,0,0,,302.0,,23.0,1324771200,1324771200,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
taste,B005HUWC22,0.027994952446795607,1,1,1,1.0,4.0,1.414,2,4.0,2,3,0.667,760.0,83.439,37.5,1338595200,1339545600,2,11.0,0.18181818181818182,0.6666666666666666,1.0,0,0,1.8394449154672439,2
taste,B006201QVO,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,107.0,,16.0,1346284800,1346284800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
taste,B004UBUVSG,0.0,1,1,0,0.0,3.0,2.828,2,3.0,5,5,1.0,672.5,504.167,35.5,1314576000,1343952000,2,340.0,0.0058823529411764705,1.0,1.0,1,0,1.639444915467244,1
taste,B001QED7AY,0.0,1,1,0,0.0,5.0,0.0,4,5.0,0,0,,283.5,86.373,30.25,1252713600,1337644800,4,983.0,0.004069175991861648,0.0,1.0,0,0,2.1437751649736403,1
taste,B000E1U5O6,0.10823132468119162,1,1,1,1.0,5.0,,1,5.0,0,0,,212.0,,51.0,1295913600,1295913600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,2
taste,B004W7KX54,0.11182798443020264,1,1,1,1.0,5.0,,1,5.0,0,0,,230.0,,16.0,1333065600,1333065600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,2
taste,B001EO5WNQ,0.0,1,1,0,0.0,4.0,,1,4.0,1,2,0.5,251.0,,31.0,1199577600,1199577600,1,0.0,1.0,0.5,1.0,0,0,1.627258872223978,1
taste,B000EVNYRG,0.12683203821093417,1,1,1,1.0,3.909,1.3,11,4.0,17,17,1.0,704.091,872.304,27.273,1238112000,1342656000,11,1210.0,0.00909090909090909,1.0,1.0,0,0,2.4666626599151997,3
taste,B00164X6BO,0.0464077020131187,1,1,1,1.0,3.5,2.121,2,3.5,3,4,0.75,395.0,213.546,23.0,1310169600,1350864000,2,471.0,0.004246284501061571,0.75,1.0,1,0,1.714444915467244,2
taste,B000Q06FH6,0.0,1,1,0,0.0,1.0,,1,1.0,2,3,0.667,896.0,,31.0,1331337600,1331337600,1,0.0,1.0,0.6666666666666666,1.0,0,0,0.777258872223978,0
taste,B000CDLJEG,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,261.0,,27.0,1299715200,1299715200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
taste,B004I4EVUO,0.09104257725101395,1,1,1,1.0,4.0,1.0,3,4.0,4,4,1.0,269.667,125.779,15.667,1314403200,1349740800,3,409.0,0.007334963325183374,1.0,1.0,0,0,2.054517744447956,2
taste,B0064KIWPU,0.0,1,1,0,0.0,4.0,,1,4.0,0,0,,1214.0,,17.0,1330819200,1330819200,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
taste,B002DZXIL8,0.0,1,1,0,0.0,5.0,0.0,3,5.0,1,2,0.5,137.667,32.13,28.0,1293667200,1339027200,3,525.0,0.005714285714285714,0.5,1.0,0,0,2.2045177444479562,1
taste,B0000T15LE,0.0191741273285319,1,1,1,1.0,4.333,0.577,3,4.0,7,11,0.292,1960.0,1403.624,36.0,1088899200,1164844800,3,879.0,0.0034129692832764505,0.6363636363636364,1.0,0,0,2.0453268353570473,2
taste,B000TQEWM2,0.05561616512717173,1,1,1,1.0,4.189,1.253,254,5.0,205,240,0.769,273.803,236.484,23.264,1210204800,1350950400,253,1629.0,0.15592387968078575,0.8541666666666666,0.9960629921259843,0,1,3.7294554180633703,3
taste,B002X919YW,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,133.0,,32.0,1323216000,1323216000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
taste,B000HTJH58,0.036726436452154225,1,1,1,1.0,4.621,1.049,66,5.0,52,59,0.903,270.03,175.044,19.939,1169769600,1348963200,66,2074.0,0.03182256509161042,0.8813559322033898,1.0,0,1,3.3325838274174036,3
taste,B000JMDH9A,0.0,1,1,0,0.0,3.429,1.988,7,5.0,39,48,0.737,249.714,98.915,24.143,1183334400,1349049600,7,1918.0,0.0036496350364963502,0.8125,1.0,1,0,2.104226616671934,1
taste,B005JT8NPG,0.0,1,1,0,0.0,5.0,,1,5.0,1,1,1.0,149.0,,13.0,1328832000,1328832000,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
taste,B001EQ4CS0,0.06012749916875904,1,1,1,1.0,3.4,2.191,5,5.0,8,14,0.562,402.6,200.373,37.2,1210896000,1318291200,5,1243.0,0.004022526146419952,0.5714285714285714,1.0,1,0,1.9081323591197934,2
taste,B001QEEZX2,0.0,1,1,0,0.0,4.846,0.376,13,5.0,10,10,1.0,499.846,280.848,18.385,1238112000,1350172800,13,1297.0,0.010023130300693909,1.0,1.0,0,0,2.809422931846103,2
taste,B0006PXT6G,0.0,1,1,1,1.0,5.0,,1,5.0,3,3,1.0,167.0,,16.0,1186444800,1186444800,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
taste,B004JX7OGW,0.03964858104122739,1,1,1,1.0,3.857,1.952,7,5.0,6,7,0.833,201.857,100.746,16.286,1315353600,1344470400,7,337.0,0.020771513353115726,0.8571428571428571,1.0,1,0,2.2460194738147914,2
taste,B0000CH4FX,0.0,1,1,0,0.0,5.0,,1,5.0,4,5,0.8,209.0,,11.0,1068595200,1068595200,1,0.0,1.0,0.8,1.0,0,0,2.0172588722239784,1
taste,B000JR9ZVE,0.0,1,1,0,0.0,5.0,,1,5.0,0,1,0.0,139.0,,4.0,1196208000,1196208000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B006MRHQAM,0.0,2,2,0,0.0,3.0,,1,3.0,0,0,,957.0,,19.0,1334620800,1334620800,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,0
best snacks,B0021GBNPC,0.011269953222644733,2,2,0,0.5,3.778,1.641,9,4.0,9,12,0.583,328.333,250.313,22.889,1311379200,1347062400,9,413.0,0.021791767554479417,0.75,1.0,1,0,2.2794340371976185,2
best snacks,B002QMJ4B6,0.0,2,2,0,0.0,4.625,0.518,8,5.0,8,9,0.933,789.625,925.241,16.375,1295913600,1339891200,8,509.0,0.015717092337917484,0.8888888888888888,1.0,0,0,2.5330564976011543,2
best snacks,B001EPPFT6,0.0047589279104709266,2,2,0,0.5,4.0,0.894,6,4.0,14,22,0.621,738.5,761.524,21.667,1249084800,1333065600,6,972.0,0.006172839506172839,0.6363636363636364,1.0,0,0,2.169273150531216,2
best snacks,B001EPQ2KW,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,411.0,,16.0,1327622400,1327622400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B005AK8MFK,0.0362188831494078,2,2,0,0.5,5.0,,1,5.0,0,0,,354.0,,26.0,1337126400,1337126400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B000MC2SQK,0.0,2,2,0,0.0,3.0,,1,3.0,0,0,,153.0,,24.0,1345593600,1345593600,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,0
best snacks,B003XUJ474,0.010731227470922174,2,2,0,0.5,5.0,0.0,3,5.0,0,0,,647.667,446.963,27.667,1298073600,1320364800,3,258.0,0.011627906976744186,0.0,1.0,0,0,2.0545177444479563,1
best snacks,B003QM6ZDU,0.0240703682573474,2,2,0,0.5,5.0,0.0,3,5.0,4,4,1.0,362.333,195.167,23.333,1278460800,1316736000,3,443.0,0.006772009029345372,1.0,1.0,0,0,2.354517744447956,2
best snacks,B006IM3CXQ,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,207.0,,8.0,1336521600,1336521600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B0000U7R1A,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,149.0,,19.0,1124668800,1124668800,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
best snacks,B005761CV8,0.020690064193017575,2,2,0,0.5,5.0,,1,5.0,0,0,,921.0,,8.0,1321228800,1321228800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B000J39TSW,0.006023112472935425,2,2,0,0.5,4.25,1.215,12,5.0,42,46,0.838,386.583,327.749,22.833,1182124800,1331251200,12,1726.0,0.006952491309385863,0.9130434782608695,1.0,0,0,2.5748927864628754,2
best snacks,B0001TPQJA,0.0,2,2,0,0.0,4.0,,1,4.0,1,1,1.0,196.0,,33.0,1168473600,1168473600,1,0.0,1.0,1.0,1.0,0,0,1.7772588722239782,1
best snacks,B004X7HOG4,0.0,2,2,0,0.0,1.0,,1,1.0,2,3,0.667,345.0,,38.0,1334188800,1334188800,1,0.0,1.0,0.6666666666666666,1.0,0,0,0.777258872223978,0
best snacks,B000FAM3YQ,0.0,2,2,0,0.0,5.0,,1,5.0,2,2,1.0,563.0,,14.0,1240358400,1240358400,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
best snacks,B003NQMRVI,0.0,2,2,0,0.0,5.0,,1,5.0,2,2,1.0,409.0,,24.0,1331251200,1331251200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
best snacks,B004BY23BK,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,169.0,,15.0,1338336000,1338336000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B0000CDBRH,0.0,2,2,0,0.0,5.0,0.0,3,5.0,2,2,1.0,243.667,105.761,34.333,1284422400,1349827200,3,757.0,0.003963011889035667,1.0,1.0,0,0,2.354517744447956,2
best snacks,B001GI9M0E,0.0,2,2,0,0.0,3.0,2.828,2,3.0,3,3,1.0,379.0,36.77,19.0,1236729600,1294790400,2,672.0,0.002976190476190476,1.0,1.0,1,0,1.639444915467244,1
best snacks,B0093NIJG2,0.02165079051541664,2,2,0,0.5,3.5,2.121,2,3.5,1,2,0.5,402.0,131.522,30.0,1336003200,1339804800,2,44.0,0.045454545454545456,0.5,1.0,1,0,1.639444915467244,1
best snacks,B0043RHFM2,0.0,2,2,0,0.0,4.0,,1,4.0,0,0,,413.0,,27.0,1318204800,1318204800,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
best snacks,B005IFWTM4,0.0,2,2,0,0.0,2.0,,1,2.0,0,1,0.0,139.0,,23.0,1339977600,1339977600,1,0.0,1.0,0.0,1.0,0,0,0.877258872223978,0
best snacks,B001XWNIAS,0.0,2,2,0,0.0,3.5,2.121,2,3.5,9,10,0.9,418.5,321.734,20.0,1274313600,1347667200,2,849.0,0.002355712603062426,0.9,1.0,1,0,1.759444915467244,1
best snacks,B0050X8EK0,0.03372368337207188,2,2,0,0.5,4.9,0.316,10,5.0,31,34,0.808,277.9,143.728,21.2,1318636800,1349827200,10,361.0,0.027700831024930747,0.9117647058823529,1.0,0,0,2.702687520884054,2
best snacks,B001CX9PLO,0.02626780846235915,2,2,0,0.5,4.0,1.414,8,4.5,8,13,0.6,402.625,334.527,21.5,1265241600,1348790400,8,967.0,0.008273009307135471,0.6153846153846154,1.0,0,0,2.2635052155498725,2
best snacks,B002OOR37I,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,375.0,,18.0,1350345600,1350345600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B0014C0HG0,0.0,2,2,0,0.0,4.0,,1,4.0,2,2,1.0,740.0,,45.0,1224806400,1224806400,1,0.0,1.0,1.0,1.0,0,0,1.7772588722239782,1
best snacks,B000LLIVLI,0.0,2,2,0,0.0,5.0,,1,5.0,2,2,1.0,322.0,,18.0,1208390400,1208390400,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
best snacks,B003IMRFGY,0.03541284489404485,2,2,0,0.5,5.0,,1,5.0,0,0,,484.0,,35.0,1336435200,1336435200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B002IAHG1Q,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,128.0,,6.0,1336953600,1336953600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B004EI4C7G,0.006008254716944745,2,2,0,0.5,3.0,1.859,12,2.5,9,19,0.557,675.667,489.129,19.667,1320710400,1350864000,12,349.0,0.034383954154727794,0.47368421052631576,1.0,1,0,2.0680850061425096,1
best snacks,B00061EQOO,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,352.0,,11.0,1166659200,1166659200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
best snacks,B001F97GB6,0.0,2,2,0,0.0,2.0,,1,2.0,0,0,,269.0,,12.0,1309564800,1309564800,1,0.0,1.0,0.0,1.0,0,0,0.877258872223978,0
best snacks,B000633ZFS,0.005722288699087509,2,2,0,0.5,3.8,1.789,5,5.0,18,24,0.848,1236.0,1905.11,32.6,1284595200,1336780800,5,604.0,0.008278145695364239,0.75,1.0,1,0,2.081703787691222,2
best snacks,B004XY6IPK,0.045350823833939076,2,2,0,0.5,4.167,1.602,6,5.0,2,2,1.0,497.5,241.335,21.333,1309305600,1350172800,6,473.0,0.012684989429175475,1.0,1.0,1,0,2.3284640596221253,2
best snacks,B0025VFCBO,0.012752292254816498,2,2,0,0.5,5.0,0.0,3,5.0,2,2,1.0,340.0,114.32,22.0,1262822400,1296864000,3,394.0,0.007614213197969543,1.0,1.0,0,0,2.354517744447956,2
best snacks,B000084EJQ,0.03937047268148655,2,2,0,0.5,4.0,,1,4.0,0,0,,541.0,,33.0,1090972800,1090972800,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
best snacks,B0056CRZUA,0.0,2,2,0,0.0,3.5,2.121,2,3.5,0,0,,410.0,272.943,10.5,1336089600,1348963200,2,149.0,0.013422818791946308,0.0,1.0,1,0,1.489444915467244,0
best snacks,B004BY26KI,0.18239604265312817,2,2,0,0.5,3.0,,1,3.0,0,0,,515.0,,15.0,1349827200,1349827200,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,1
best snacks,B004138UCW,0.0,2,2,0,0.0,5.0,,1,5.0,3,3,1.0,140.0,,15.0,1320019200,1320019200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
best snacks,B000FPKXMK,0.011599402629787236,2,2,0,0.5,3.5,1.897,16,5.0,7,9,0.688,394.562,277.828,24.25,1273708800,1350691200,16,891.0,0.017957351290684626,0.7777777777777778,1.0,1,0,2.41661867095582,2
best snacks,B00016LYZS,0.0,2,2,0,0.0,5.0,,1,5.0,0,1,0.0,180.0,,17.0,1241654400,1241654400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
best snacks,B001EPPDKW,0.0,2,2,0,0.0,5.0,0.0,3,5.0,0,0,,244.0,124.069,18.0,1277856000,1340150400,3,721.0,0.004160887656033287,0.0,1.0,0,0,2.0545177444479563,1
best snacks,B000Y4IE82,0.0,2,2,0,0.0,4.5,1.0,4,5.0,18,18,1.0,384.25,299.538,28.25,1252713600,1335830400,4,962.0,0.004158004158004158,1.0,1.0,0,0,2.2937751649736398,2
best snacks,B0075JTJ42,0.01961278848353669,2,2,0,0.5,3.607,1.449,28,4.0,37,45,0.889,533.75,462.52,19.179,1325635200,1351209600,28,296.0,0.0945945945945946,0.8222222222222222,1.0,0,0,2.6756849986612563,2
best snacks,B000HTGPSK,0.06091997929332334,2,2,0,0.5,5.0,0.0,2,5.0,3,3,1.0,236.5,129.401,37.5,1170288000,1232323200,2,718.0,0.002785515320334262,1.0,1.0,0,0,2.239444915467244,2
best snacks,B000LR4E4A,0.0,2,2,0,0.0,3.5,1.915,4,4.0,23,29,0.719,684.25,764.593,23.5,1211846400,1323993600,4,1298.0,0.0030816640986132513,0.7931034482758621,1.0,1,0,1.9317061994563987,1
best snacks,B003SNX4U4,0.0,2,2,0,0.0,5.0,0.0,3,5.0,5,6,0.9,891.667,301.341,24.667,1292803200,1322784000,3,347.0,0.008645533141210375,0.8333333333333334,1.0,0,0,2.3045177444479563,2
best snacks,B000GB0THM,0.0,2,2,0,0.0,2.0,,1,2.0,0,0,,254.0,,13.0,1198368000,1198368000,1,0.0,1.0,0.0,1.0,0,0,0.877258872223978,0
great,B000I03RHA,0.0,1,1,0,0.0,4.25,0.957,4,4.5,3,3,1.0,220.25,50.427,22.75,1186704000,1261267200,4,863.0,0.004634994206257242,1.0,1.0,0,0,2.21877516497364,1
great,B0006GRC0Y,0.0,1,1,0,0.0,3.167,1.722,6,4.0,14,43,0.689,416.5,540.487,16.833,1124928000,1276646400,6,1756.0,0.003416856492027335,0.32558139534883723,1.0,1,0,1.8261384782267764,1
great,B0051PJ3E8,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,126.0,,16.0,1345766400,1345766400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
great,B0004M1972,0.05256211196514103,1,1,1,1.0,4.667,0.577,3,5.0,4,7,0.444,294.333,129.693,11.667,1123027200,1166918400,3,508.0,0.005905511811023622,0.5714285714285714,1.0,0,0,2.1260463158765273,2
great,B000BDBS0M,0.08794310786896173,1,1,1,1.0,4.667,0.577,3,5.0,9,10,0.952,214.0,115.547,37.0,1177804800,1321315200,3,1661.0,0.001806140878988561,0.9,1.0,0,0,2.224617744447956,2
great,B000ZLUHHA,0.028477258986473592,1,1,1,1.0,3.75,1.5,4,4.0,3,5,0.583,610.5,507.887,26.5,1277596800,1303862400,4,304.0,0.013157894736842105,0.6,1.0,0,0,1.9487751649736402,2
great,B0045RVZCQ,0.0,1,1,0,0.0,2.5,0.707,2,2.5,0,0,,497.0,46.669,24.0,1317081600,1336262400,2,222.0,0.009009009009009009,0.0,1.0,0,0,1.189444915467244,0
great,B001EO5Y52,0.0687688499863649,1,1,1,1.0,4.457,1.069,46,5.0,95,158,0.702,350.565,242.916,21.435,1157068800,1351209600,46,2247.0,0.020471740097908322,0.6012658227848101,1.0,0,1,3.0575387875194666,3
great,B003WM7ILW,0.060920512494466936,1,1,1,1.0,4.5,1.243,12,5.0,8,9,0.875,351.5,301.912,18.75,1298160000,1338595200,12,468.0,0.02564102564102564,0.8888888888888888,1.0,0,0,2.642646409651281,3
great,B001EPQ0J0,0.0,1,1,0,0.0,5.0,0.0,3,5.0,0,0,,419.0,151.803,14.0,1268265600,1341014400,3,842.0,0.0035629453681710215,0.0,1.0,0,0,2.0545177444479563,1
great,B0051UTYOW,0.0,1,1,0,0.0,1.0,,1,1.0,0,0,,265.0,,14.0,1346544000,1346544000,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
great,B00060MMV4,0.06138512546157182,1,1,1,1.0,1.0,,1,1.0,0,0,,557.0,,26.0,1326153600,1326153600,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
great,B0007SNZBG,0.19797675721829974,1,1,1,1.0,5.0,0.0,8,5.0,1,1,1.0,225.0,124.724,16.125,1222473600,1345680000,8,1426.0,0.005610098176718092,1.0,1.0,0,0,2.6788898309344877,3
great,B000YQCDQY,0.0,1,1,0,0.0,5.0,0.0,7,5.0,1,1,1.0,278.714,233.122,18.143,1320796800,1347494400,7,309.0,0.022653721682847898,1.0,1.0,0,0,2.6317766166719343,2
great,B0002PHD30,0.0561852245147168,1,1,1,1.0,3.75,1.893,4,4.5,4,18,0.562,464.0,386.205,24.0,1229817600,1349654400,4,1387.0,0.002883922134102379,0.2222222222222222,1.0,1,0,1.835441831640307,2
great,B000UBPTQE,0.0379080288100848,1,1,1,1.0,4.5,1.225,6,5.0,9,10,0.917,533.667,296.118,19.333,1311552000,1343606400,6,371.0,0.016172506738544475,0.9,1.0,0,0,2.3983640596221254,2
great,B000MIDRNW,0.12947485725195848,1,1,1,1.0,3.364,1.748,11,4.0,14,31,0.47,257.364,103.803,19.364,1198368000,1326672000,11,1485.0,0.007407407407407408,0.45161290322580644,1.0,1,0,2.1386465308829417,2
great,B003AYYXWO,0.0528957679430342,1,1,1,1.0,4.571,1.076,21,5.0,21,23,0.931,455.476,307.83,23.762,1274659200,1350259200,21,875.0,0.024,0.9130434782608695,1.0,0,1,2.8816300248215874,3
great,B001NDH23G,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,300.0,,25.0,1303862400,1303862400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
great,B001HTIPU0,0.011194647074916233,1,1,1,1.0,4.5,0.577,4,4.5,32,35,0.953,1293.75,1857.947,33.5,1247356800,1311811200,4,746.0,0.005361930294906166,0.9142857142857143,1.0,0,0,2.2680608792593544,2
great,B001VSBWF2,0.18945148253494606,1,1,1,1.0,4.711,0.694,38,5.0,80,90,0.807,383.342,272.983,23.0,1201478400,1346803200,38,1682.0,0.022592152199762187,0.8888888888888888,1.0,0,1,3.145391325118525,3
great,B00018CX4M,0.0,1,1,1,1.0,5.0,0.0,2,5.0,6,6,1.0,531.5,598.919,14.0,1284508800,1302393600,2,207.0,0.00966183574879227,1.0,1.0,0,0,2.239444915467244,2
great,B0000ZSH8M,0.09448633267436202,1,1,1,1.0,5.0,0.0,2,5.0,5,5,1.0,220.0,148.492,12.0,1225238400,1322956800,2,1131.0,0.0017683465959328027,1.0,1.0,0,0,2.239444915467244,3
great,B0009CIVPK,0.0,1,1,0,0.0,3.667,1.155,3,3.0,8,12,0.683,528.333,488.169,36.667,1195430400,1233014400,3,435.0,0.006896551724137931,0.6666666666666666,1.0,0,0,1.8546177444479561,1
great,B001OI3RS4,0.0,1,1,0,0.0,5.0,0.0,2,5.0,1,1,1.0,1270.0,1617.86,28.0,1331337600,1338163200,2,79.0,0.02531645569620253,1.0,1.0,0,0,2.239444915467244,2
great,B001EO7E2I,0.0,1,1,0,0.0,4.0,,1,4.0,0,0,,386.0,,3.0,1256860800,1256860800,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
great,B0016BCNFM,0.0,1,1,0,0.0,5.0,,1,5.0,1,2,0.5,397.0,,14.0,1184803200,1184803200,1,0.0,1.0,0.5,1.0,0,0,1.927258872223978,1
great,B00032GNEW,0.0,1,1,0,0.0,4.0,,1,4.0,2,3,0.667,1889.0,,21.0,1183507200,1183507200,1,0.0,1.0,0.6666666666666666,1.0,0,0,1.677258872223978,1
great,B001HTL67O,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,286.0,,13.0,1349654400,1349654400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
great,B0016BU82C,0.05980514235802153,1,1,1,1.0,4.133,1.356,15,5.0,25,26,0.986,354.0,193.141,19.667,1233360000,1350777600,15,1359.0,0.011037527593818985,0.9615384615384616,1.0,0,0,2.6373970273574505,2
great,B0001FQUGW,0.04324041656272617,1,1,1,1.0,5.0,,1,5.0,2,2,1.0,1024.0,,51.0,1320537600,1320537600,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
great,B005GCSMR0,0.12090846305231041,1,1,1,1.0,5.0,,1,5.0,0,0,,563.0,,13.0,1336435200,1336435200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,2
great,B004PENRO8,0.05029176912425824,1,1,1,1.0,4.167,1.329,6,5.0,2,2,1.0,337.667,79.704,24.5,1308096000,1335571200,6,318.0,0.018867924528301886,1.0,1.0,0,0,2.3284640596221253,2
great,B000F4OLJ2,0.07993260998295852,1,1,1,1.0,3.333,1.528,3,3.0,2,2,1.0,540.333,224.215,38.0,1271203200,1329868800,3,679.0,0.004418262150220913,1.0,1.0,1,0,1.8544177444479562,2
great,B000YPIIPK,0.018123491945898535,1,1,1,1.0,4.5,0.577,4,4.5,1,1,1.0,616.75,800.375,24.25,1261180800,1336521600,4,872.0,0.0045871559633027525,1.0,1.0,0,0,2.2937751649736398,2
great,B000I67WUC,0.0,1,1,0,0.0,3.667,2.309,3,5.0,2,5,0.5,874.333,324.442,35.333,1160092800,1296777600,3,1582.0,0.0018963337547408343,0.4,1.0,1,0,1.7746177444479563,1
great,B00449NWW6,0.11165709702160685,1,1,1,1.0,4.1,1.524,10,5.0,11,19,0.533,346.9,194.984,21.5,1293753600,1346371200,10,609.0,0.016420361247947456,0.5789473684210527,1.0,1,0,2.362842319645664,2
great,B000LKWXT0,0.06200536138730724,1,1,1,1.0,4.744,0.759,43,5.0,66,94,0.635,447.465,520.514,22.465,1179187200,1347926400,41,1953.0,0.022017409114183307,0.7021276595744681,0.9534883720930233,0,1,3.147514151439645,3
great,B00182M00M,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,175.0,,11.0,1344211200,1344211200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
great,B001B5RQSC,0.02315917807901303,1,1,1,1.0,5.0,0.0,3,5.0,3,3,1.0,856.667,947.46,18.333,1254873600,1314921600,3,695.0,0.004316546762589928,1.0,1.0,0,0,2.354517744447956,2
great,B004M6HS4E,0.0,1,1,0,0.0,5.0,0.0,4,5.0,1,1,1.0,176.25,79.147,26.25,1307923200,1323129600,4,176.0,0.022727272727272728,1.0,1.0,0,0,2.44377516497364,2
great,B001EPQ8OC,0.04387414336282713,1,1,1,1.0,3.5,2.121,2,3.5,0,0,,340.5,164.756,41.0,1278460800,1292112000,2,158.0,0.012658227848101266,0.0,1.0,1,0,1.489444915467244,1
